,id,age,gender,income,days_on_platform,city,purchases
698,698,,Female,70577,31,New York City,1
699,699,,Female,104207,7,London,0
700,700,43,Female,156854,26,Miami,3
701,701,,Female,87209,46,Miami,0
702,702,21,Male,72314,14,London,0
703,703,,Female,171815,57,London,2
704,704,40,Male,160822,28,London,2
705,705,32,Female,113599,7,San Francisco,4
706,706,,Female,26433,14,Miami,2
707,707,20,Male,160562,31,New York City,1
708,708,34,Female,68876,1,New York City,0
709,709,,Male,3582,28,London,0
710,710,10,Female,81188,19,Tokyo,1
711,711,,Female,90970,59,London,2
712,712,25,Male,25844,9,San Francisco,3
713,713,,Female,3352,26,New York City,2
714,714,21,Female,76851,14,San Francisco,1
715,715,25,Female,51320,17,Tokyo,1
716,716,38,Male,35378,10,Miami,3
717,717,48,Female,200824,54,San Francisco,1
718,718,,Female,43,1,Tokyo,0
719,719,,Female,53126,3,Tokyo,0
720,720,,Male,35880,1,Tokyo,0
721,721,28,Male,8245,47,London,0
722,722,16,Male,2717,3,Tokyo,1
723,723,46,Female,39868,21,London,2
724,724,,Female,17790,1,New York City,1
725,725,,Male,163878,31,San Francisco,0
726,726,,Female,15827,34,New York City,1
727,727,31,Male,62925,10,New York City,1
728,728,,Male,42302,33,London,0
729,729,24,Male,80161,14,Tokyo,1
730,730,14,Female,48028,55,San Francisco,0
731,731,,Female,30152,21,Tokyo,1
732,732,,Male,18337,21,London,2
733,733,,Female,30682,17,New York City,0
734,734,15,Male,32128,65,Miami,3
735,735,,Male,233744,3,Tokyo,4
736,736,,Male,153746,17,New York City,2
737,737,24,Male,29368,29,New York City,0
738,738,,Male,87354,5,Miami,0
739,739,,Female,126499,53,Miami,1
740,740,11,Female,73380,1,Tokyo,0
741,741,20,Male,90764,7,San Francisco,0
742,742,,Male,98404,44,New York City,2
743,743,27,Female,76919,25,London,0
744,744,27,Male,169828,22,New York City,3
745,745,,Male,76253,22,Miami,1
746,746,,Male,191750,10,New York City,1
747,747,,Female,191437,49,Tokyo,1
748,748,,Male,12744,3,Tokyo,0
749,749,,Male,99347,29,Miami,0
750,750,39,Female,50878,27,Tokyo,1
751,751,,Female,69476,19,New York City,2
752,752,,Male,76276,19,Tokyo,1
753,753,,Female,105144,14,New York City,2
754,754,11,Female,91951,27,London,2
755,755,,Male,48767,14,London,3
756,756,44,Female,13920,4,San Francisco,1
757,757,33,Male,37477,3,Miami,0
758,758,,Female,81212,17,Tokyo,2
759,759,26,Male,25398,24,London,2
760,760,31,Male,25900,11,Miami,1
761,761,28,Male,12287,24,Tokyo,2
762,762,47,Female,36962,15,San Francisco,0
763,763,10,Male,6712,18,New York City,0
764,764,,Male,111410,6,New York City,0
765,765,12,Male,49467,27,Miami,3
766,766,,Male,69888,74,Tokyo,1
767,767,43,Male,82448,26,Tokyo,3
768,768,,Female,3378,11,San Francisco,0
769,769,38,Female,13792,3,Miami,1
770,770,,Male,51975,86,Miami,0
771,771,44,Female,2603,45,San Francisco,1
772,772,,Male,68529,55,Tokyo,0
773,773,38,Female,106532,48,New York City,2
774,774,,Male,171338,20,Tokyo,2
775,775,,Female,52708,10,New York City,1
776,776,49,Female,69434,32,San Francisco,1
777,777,,Female,117449,42,London,1
778,778,47,Female,41695,34,San Francisco,1
779,779,,Female,83069,27,Tokyo,2
780,780,,Male,57132,1,Tokyo,4
781,781,,Female,167015,5,San Francisco,0
782,782,26,Male,85948,4,London,1
783,783,,Female,37028,9,Tokyo,0
784,784,28,Female,24396,57,Miami,0
785,785,42,Female,45655,37,London,0
786,786,41,Female,51823,22,San Francisco,1
787,787,32,Female,63804,44,Miami,2
788,788,,Female,100096,5,New York City,2
789,789,,Female,65961,18,New York City,1
790,790,26,Female,44010,45,Tokyo,1
791,791,,Male,80356,46,London,4
792,792,,Male,63178,37,Tokyo,1
793,793,50,Male,44941,35,London,2
794,794,,Female,210,27,New York City,1
795,795,,Male,115792,12,New York City,4
796,796,38,Male,241423,8,New York City,3
797,797,,Male,116022,21,London,3
798,798,49,Male,16997,31,London,0
799,799,,Male,8978,51,London,0
800,800,32,Female,67666,28,Tokyo,1
801,801,,Female,16703,27,San Francisco,1
802,802,26,Female,153076,,London,0
803,803,22,Male,42396,7,Tokyo,0
804,804,,Female,65412,33,San Francisco,0
805,805,,Male,87115,42,Miami,0
806,806,29,Female,26812,24,Miami,0
807,807,15,Female,2428,27,Tokyo,0
808,808,,Female,24293,33,San Francisco,0
809,809,36,Female,22317,39,New York City,3
810,810,,Female,110652,5,New York City,4
811,811,49,Female,163330,14,London,0
812,812,,Male,71456,31,New York City,2
813,813,,Male,118041,11,New York City,2
814,814,29,Female,10559,21,Miami,0
815,815,21,Male,32055,13,New York City,2
816,816,28,Male,317779,12,Miami,2
817,817,15,Female,260270,61,New York City,0
818,818,,Female,60515,42,London,1
819,819,,Male,140203,6,Miami,0
820,820,49,Female,179443,18,Tokyo,2
821,821,41,Female,92926,13,San Francisco,0
822,822,,Female,56604,18,Tokyo,0
823,823,50,Female,170454,26,New York City,3
824,824,13,Male,11986,27,London,2
825,825,19,Female,36137,11,San Francisco,1
826,826,13,Female,49364,17,Tokyo,0
827,827,,Male,142214,4,Tokyo,0
828,828,28,Female,183976,20,London,2
829,829,10,Female,74966,8,London,1
830,830,,Male,65242,52,London,0
831,831,,Male,136833,19,Tokyo,1
832,832,46,Male,95451,11,San Francisco,0
833,833,17,Male,9039,28,New York City,1
834,834,24,Female,93707,1,New York City,3
835,835,,Female,95860,14,London,2
836,836,36,Male,45785,19,San Francisco,0
837,837,,Female,12168,10,New York City,0
838,838,,Female,324518,35,New York City,0
839,839,,Male,182203,8,Tokyo,1
840,840,46,Female,81348,7,San Francisco,0
841,841,,Female,80651,34,New York City,2
842,842,,Female,116966,4,Miami,0
843,843,23,Female,12120,2,London,1
844,844,10,Male,62277,31,Tokyo,1
845,845,14,Male,59889,71,New York City,0
846,846,,Female,16180,38,Miami,0
847,847,,Male,108986,53,Tokyo,0
848,848,,Female,866,,Tokyo,0
849,849,43,Female,119806,25,San Francisco,1
850,850,11,Male,90110,19,Miami,2
851,851,,Male,26194,,New York City,0
852,852,20,Female,94750,19,New York City,1
853,853,49,Male,170418,40,Tokyo,0
854,854,32,Female,97835,36,San Francisco,2
855,855,45,Female,17041,30,Tokyo,0
856,856,16,Female,37179,40,Tokyo,1
857,857,,Female,11251,8,London,0
858,858,,Female,50053,17,London,2
859,859,,Male,97338,5,New York City,2
860,860,,Female,168085,46,Miami,0
861,861,,Male,60006,54,San Francisco,1
862,862,22,Male,18096,1,New York City,2
863,863,33,Male,68964,29,San Francisco,1
864,864,,Male,3045,17,New York City,1
865,865,41,Female,43278,55,Tokyo,1
866,866,,Male,84593,7,San Francisco,0
867,867,28,Female,182739,43,Tokyo,1
868,868,,Male,43705,23,Tokyo,0
869,869,47,Female,112057,24,New York City,2
870,870,31,Female,226597,13,San Francisco,1
871,871,40,Male,87818,36,London,0
872,872,34,Male,47147,32,San Francisco,2
873,873,,Female,182203,25,New York City,1
874,874,41,Male,77191,20,London,1
875,875,,Male,41461,26,Miami,1
876,876,,Male,197423,23,San Francisco,1
877,877,,Male,62675,17,San Francisco,1
878,878,,Male,19137,4,New York City,3
879,879,33,Male,32967,53,Tokyo,1
880,880,,Male,19484,14,London,2
881,881,50,Female,7833,52,Miami,3
882,882,31,Male,129145,75,Tokyo,1
883,883,37,Male,94654,25,New York City,0
884,884,27,Female,111056,37,London,1
885,885,,Male,5546,7,London,0
886,886,,Male,19496,40,Miami,0
887,887,,Female,123555,75,London,1
888,888,,Male,25510,29,Tokyo,1
889,889,10,Female,214714,42,London,0
890,890,,Male,31941,1,Miami,2
891,891,,Male,108499,26,London,0
892,892,11,Male,43056,80,London,0
893,893,30,Female,37487,14,Tokyo,0
894,894,,Female,214377,31,San Francisco,1
895,895,,Male,353,16,Tokyo,1
896,896,,Female,45683,8,Tokyo,0
897,897,40,Male,3580,25,New York City,1
898,898,,Female,81437,44,Miami,0
899,899,,Female,101960,4,London,1
900,900,20,Female,99801,36,London,0
901,901,44,Female,68737,2,Tokyo,3
902,902,48,Male,130763,1,San Francisco,0
903,903,42,Male,65367,70,Tokyo,0
904,904,,Male,60518,14,San Francisco,0
905,905,15,Female,47873,1,San Francisco,3
906,906,,Male,53932,30,Miami,0
907,907,,Female,88830,59,San Francisco,3
908,908,47,Male,184881,1,Miami,0
909,909,,Female,111405,13,London,0
910,910,12,Male,92897,45,London,0
911,911,,Male,53863,4,London,4
912,912,,Male,66978,95,New York City,0
913,913,49,Female,102745,22,Miami,2
914,914,24,Female,33466,41,Tokyo,0
915,915,36,Female,55535,36,New York City,0
916,916,,Male,100037,62,Miami,0
917,917,,Female,113579,78,San Francisco,1
918,918,24,Female,87388,33,Tokyo,0
919,919,,Male,156320,13,Miami,1
920,920,,Female,22612,8,San Francisco,1
921,921,,Male,41208,14,Miami,1
922,922,24,Male,90155,18,Miami,1
923,923,27,Male,71813,25,Tokyo,0
924,924,18,Male,139960,74,Tokyo,0
925,925,,Female,138605,71,Miami,3
926,926,,Female,923,13,London,1
927,927,,Female,13763,15,Miami,2
928,928,,Female,131495,,Miami,2
929,929,20,Male,2280,42,San Francisco,2
930,930,39,Female,1175,6,New York City,3
931,931,34,Male,121119,15,London,2
932,932,,Male,65151,13,Miami,0
933,933,,Female,69526,58,San Francisco,1
934,934,,Female,188452,49,Tokyo,3
935,935,22,Male,54124,46,Miami,2
936,936,28,Male,13705,7,Miami,0
937,937,24,Female,75150,43,New York City,0
938,938,,Female,38453,55,San Francisco,1
939,939,,Male,102073,11,Miami,2
940,940,,Male,45172,10,San Francisco,0
941,941,,Male,63956,7,London,1
942,942,,Female,94070,63,London,2
943,943,,Female,157782,16,San Francisco,0
944,944,34,Male,364025,35,New York City,0
945,945,,Female,5056,8,Miami,0
946,946,13,Male,96125,49,New York City,0
947,947,31,Male,250147,45,San Francisco,1
948,948,42,Female,129771,12,London,1
949,949,,Male,11973,9,San Francisco,1
950,950,49,Male,7914,9,New York City,3
951,951,49,Female,76002,65,San Francisco,1
952,952,,Female,26832,39,London,0
953,953,30,Female,94403,9,San Francisco,1
954,954,22,Male,83816,,London,1
955,955,,Female,33612,28,San Francisco,0
956,956,,Male,17561,,Tokyo,0
957,957,49,Female,74966,58,London,1
958,958,,Female,59362,60,San Francisco,2
959,959,,Female,116766,32,New York City,1
960,960,19,Male,7406,44,London,1
961,961,,Male,203127,45,Miami,0
962,962,49,Female,58510,15,London,1
963,963,,Female,241616,2,Miami,2
964,964,,Female,83394,14,San Francisco,0
965,965,29,Female,110398,21,Miami,0
966,966,10,Female,98873,1,Tokyo,2
967,967,30,Male,199733,13,New York City,2
968,968,15,Male,56291,69,Miami,0
969,969,12,Male,47392,53,New York City,0
970,970,23,Female,85522,42,London,4
971,971,40,Female,63277,31,Tokyo,1
972,972,,Female,149871,6,Miami,2
973,973,,Male,56281,8,London,2
974,974,,Female,59732,27,Tokyo,2
975,975,41,Female,29547,17,London,0
976,976,,Female,69643,1,Tokyo,1
977,977,14,Male,125172,15,Miami,2
978,978,,Female,11167,21,San Francisco,1
979,979,35,Male,15314,38,New York City,0
980,980,,Female,25132,39,London,2
981,981,,Female,25701,23,Miami,0
982,982,28,Female,136137,3,New York City,1
983,983,,Male,226570,1,Tokyo,1
984,984,,Male,58175,54,Miami,1
985,985,,Male,24503,9,Tokyo,1
986,986,29,Male,71633,20,Tokyo,1
987,987,,Female,97257,19,Miami,0
988,988,,Female,3835,12,Miami,0
989,989,10,Male,63463,5,San Francisco,1
990,990,33,Male,26337,1,New York City,0
991,991,45,Male,7328,30,New York City,1
992,992,15,Female,20114,37,Tokyo,2
993,993,34,Male,84776,6,New York City,0
994,994,42,Female,40941,4,San Francisco,3
995,995,,Male,89916,,Tokyo,2
996,996,19,Female,153891,43,London,0
997,997,,Male,14216,18,Miami,2
998,998,38,Male,49012,40,London,2
999,999,17,Male,45444,31,San Francisco,0
1000,1000,46,Male,113876,17,London,1
1001,1001,,Female,38619,26,San Francisco,0
1002,1002,31,Female,39652,60,Miami,0
1003,1003,12,Male,4436,14,London,1
1004,1004,45,Female,10399,62,Tokyo,0
1005,1005,,Male,126253,24,London,0
1006,1006,,Female,16340,44,New York City,0
1007,1007,,Female,41984,37,San Francisco,0
1008,1008,38,Male,83527,11,Tokyo,1
1009,1009,,Male,55558,38,London,3
1010,1010,,Male,15212,47,London,0
1011,1011,,Female,2639,34,London,1
1012,1012,20,Female,157795,22,New York City,1
1013,1013,36,Male,101205,18,New York City,0
1014,1014,,Female,5881,5,London,1
1015,1015,,Male,26395,42,San Francisco,0
1016,1016,24,Male,51838,8,Miami,0
1017,1017,40,Male,3357,7,San Francisco,1
1018,1018,,Female,110861,13,New York City,0
1019,1019,,Female,48485,3,London,1
1020,1020,,Male,128331,10,London,3
1021,1021,30,Male,59327,18,San Francisco,1
1022,1022,,Male,14198,25,San Francisco,3
1023,1023,,Male,94415,24,San Francisco,2
1024,1024,,Male,166711,10,Tokyo,2
1025,1025,46,Male,129111,42,Miami,0
1026,1026,,Male,208588,32,San Francisco,5
1027,1027,,Male,248129,6,Miami,1
1028,1028,,Male,128925,18,Miami,3
1029,1029,16,Male,14453,15,San Francisco,2
1030,1030,22,Female,2832,45,San Francisco,0
1031,1031,,Male,11975,29,London,0
1032,1032,,Male,57706,20,Miami,1
1033,1033,,Female,212462,35,Miami,0
1034,1034,,Male,23371,19,Miami,1
1035,1035,27,Female,75151,57,San Francisco,1
1036,1036,24,Female,85177,24,London,1
1037,1037,35,Male,46670,10,Tokyo,0
1038,1038,41,Male,178942,6,Miami,0
1039,1039,,Female,129245,2,Tokyo,3
1040,1040,,Female,66914,3,San Francisco,1
1041,1041,10,Female,74008,7,San Francisco,1
1042,1042,40,Female,176540,6,Tokyo,2
1043,1043,,Male,4806,53,London,2
1044,1044,12,Female,55853,18,Miami,1
1045,1045,48,Male,255419,38,New York City,2
1046,1046,23,Female,140009,5,Tokyo,1
1047,1047,41,Male,15656,10,Tokyo,1
1048,1048,29,Female,161692,61,San Francisco,0
1049,1049,,Male,83982,22,San Francisco,3
1050,1050,18,Female,117169,52,New York City,1
1051,1051,,Male,153238,26,New York City,2
1052,1052,30,Female,64754,16,Tokyo,0
1053,1053,46,Female,45710,2,Miami,2
1054,1054,,Female,60074,60,London,1
1055,1055,29,Male,24704,15,New York City,0
1056,1056,,Male,20756,52,San Francisco,1
1057,1057,28,Male,168883,16,New York City,0
1058,1058,11,Male,25222,4,London,1
1059,1059,,Male,32176,17,New York City,0
1060,1060,47,Male,142188,6,Tokyo,1
1061,1061,29,Female,156208,10,New York City,2
1062,1062,,Female,60918,21,Tokyo,1
1063,1063,,Male,56447,35,London,1
1064,1064,13,Male,69824,1,New York City,2
1065,1065,,Female,46782,16,Tokyo,0
1066,1066,17,Male,83599,23,Tokyo,0
1067,1067,49,Female,2531,52,San Francisco,2
1068,1068,44,Male,9207,10,Miami,1
1069,1069,,Male,77657,,Miami,2
1070,1070,45,Female,229479,7,San Francisco,0
1071,1071,43,Female,38315,11,New York City,2
1072,1072,44,Female,57204,38,Tokyo,1
1073,1073,44,Female,134713,47,San Francisco,0
1074,1074,32,Female,190272,1,New York City,2
1075,1075,47,Male,65295,,Miami,1
1076,1076,,Female,45246,,Tokyo,0
1077,1077,36,Female,186409,17,Miami,2
1078,1078,11,Male,56670,3,London,2
1079,1079,,Male,48782,38,London,1
1080,1080,29,Male,97866,28,Tokyo,0
1081,1081,,Male,57483,2,San Francisco,0
1082,1082,,Male,57101,37,San Francisco,0
1083,1083,,Female,132528,24,London,1
1084,1084,,Male,57355,9,San Francisco,0
1085,1085,,Male,50791,46,Miami,1
1086,1086,17,Female,53517,9,Miami,1
1087,1087,28,Female,1898,21,London,1
1088,1088,,Female,145531,63,Miami,2
1089,1089,,Male,229007,17,Tokyo,1
1090,1090,33,Female,44300,41,London,1
1091,1091,33,Female,58580,37,Miami,0
1092,1092,,Female,186571,47,San Francisco,2
1093,1093,18,Male,72681,23,Tokyo,1
1094,1094,,Male,9295,5,San Francisco,0
1095,1095,,Female,52806,4,Tokyo,4
1096,1096,49,Female,222022,14,London,0
1097,1097,,Male,129274,73,New York City,1
1098,1098,,Male,34813,58,Tokyo,1
1099,1099,25,Female,101858,26,London,2
1100,1100,33,Male,42131,4,Tokyo,0
1101,1101,14,Female,55150,47,London,1
1102,1102,,Female,76328,,San Francisco,1
1103,1103,40,Male,21157,2,Miami,3
1104,1104,25,Female,88148,54,San Francisco,6
1105,1105,,Male,13163,16,Tokyo,0
1106,1106,,Female,27500,4,London,2
1107,1107,,Female,81762,10,San Francisco,1
1108,1108,30,Male,132564,61,Miami,1
1109,1109,,Female,73165,62,Miami,0
1110,1110,,Female,38510,28,San Francisco,1
1111,1111,15,Male,21051,4,San Francisco,2
1112,1112,18,Male,158929,45,London,5
1113,1113,18,Female,22660,11,San Francisco,2
1114,1114,,Male,126314,9,Miami,2
1115,1115,,Female,102368,61,New York City,2
1116,1116,19,Male,164538,12,New York City,1
1117,1117,,Male,25642,10,London,1
1118,1118,,Male,32513,9,Tokyo,1
1119,1119,44,Male,58652,39,San Francisco,0
1120,1120,,Female,41,26,New York City,6
1121,1121,,Male,28769,32,London,0
1122,1122,,Female,50409,30,San Francisco,3
1123,1123,15,Male,122652,21,New York City,2
1124,1124,14,Female,38920,26,Tokyo,0
1125,1125,,Female,40139,35,New York City,5
1126,1126,48,Male,31556,3,London,0
1127,1127,35,Male,25276,28,Tokyo,0
1128,1128,18,Female,1913,50,London,1
1129,1129,,Female,66253,29,New York City,4
1130,1130,,Female,30961,56,New York City,1
1131,1131,19,Male,197302,25,Miami,1
1132,1132,34,Male,165917,7,Miami,3
1133,1133,,Female,82948,,New York City,2
1134,1134,,Female,209068,26,London,1
1135,1135,,Female,45332,22,London,0
1136,1136,,Male,74533,39,London,1
1137,1137,,Male,70184,22,San Francisco,0
1138,1138,,Female,21730,13,Tokyo,1
1139,1139,,Female,7256,21,London,2
1140,1140,,Female,147736,1,Miami,2
1141,1141,50,Male,20157,5,San Francisco,1
1142,1142,27,Female,250395,18,London,0
1143,1143,,Male,221420,38,London,1
1144,1144,,Female,227859,12,Tokyo,1
1145,1145,33,Male,366344,7,San Francisco,1
1146,1146,,Female,69113,29,Miami,4
1147,1147,16,Female,21425,9,Miami,1
1148,1148,47,Male,187035,4,New York City,1
1149,1149,,Female,171140,7,Miami,0
1150,1150,,Male,53326,28,New York City,2
1151,1151,,Male,55168,62,London,1
1152,1152,,Male,123557,26,London,1
1153,1153,,Male,119815,7,Tokyo,1
1154,1154,26,Male,32458,11,New York City,1
1155,1155,10,Male,131596,18,London,0
1156,1156,,Male,13587,16,New York City,1
1157,1157,,Male,207227,15,London,1
1158,1158,,Female,88889,13,London,0
1159,1159,,Female,85233,1,Tokyo,1
1160,1160,16,Male,6859,7,London,0
1161,1161,,Female,46091,27,Miami,0
1162,1162,,Male,84017,3,London,0
1163,1163,21,Female,152361,7,San Francisco,1
1164,1164,34,Male,54572,52,Miami,0
1165,1165,,Female,29236,16,Tokyo,2
1166,1166,27,Female,56351,15,San Francisco,2
1167,1167,10,Female,669,9,Miami,0
1168,1168,43,Female,35664,2,Tokyo,1
1169,1169,19,Male,193236,7,New York City,0
1170,1170,,Male,21850,23,Tokyo,0
1171,1171,29,Female,99658,4,New York City,2
1172,1172,41,Male,15725,57,London,0
1173,1173,,Male,129734,25,Tokyo,3
1174,1174,38,Female,145332,8,San Francisco,2
1175,1175,28,Female,66877,5,London,0
1176,1176,47,Male,105122,6,Miami,0
1177,1177,24,Male,46773,,San Francisco,1
1178,1178,16,Female,7951,25,Miami,0
1179,1179,22,Female,88996,17,Miami,1
1180,1180,,Male,107907,1,London,2
1181,1181,27,Male,2312,10,London,2
1182,1182,,Female,138180,32,San Francisco,2
1183,1183,24,Male,80148,44,San Francisco,0
1184,1184,35,Female,64623,4,San Francisco,0
1185,1185,,Female,118251,23,Miami,2
1186,1186,,Male,63258,13,Tokyo,0
1187,1187,12,Male,15885,2,San Francisco,0
1188,1188,,Female,15866,1,Miami,0
1189,1189,,Male,87433,26,San Francisco,1
1190,1190,,Male,40883,13,London,2
1191,1191,,Male,191323,1,Miami,3
1192,1192,,Female,75949,10,Tokyo,0
1193,1193,19,Male,106009,11,London,1
1194,1194,37,Male,136343,26,New York City,1
1195,1195,12,Female,57571,7,San Francisco,1
1196,1196,,Male,43148,30,London,0
1197,1197,,Female,110222,4,Tokyo,2
1198,1198,20,Male,150283,25,London,0
